 , 0.05447060065449171 
مناسب , 5.278158978148422e-05 
مناسبة , 5.278158978148422e-05 
مناضل , 5.278158978148422e-05 
منافق , 0.000738942256940779 
منافق، , 5.278158978148422e-05 
منافقين , 0.0002639079489074211 
منافقين… , 5.278158978148422e-05 
منبزق , 5.278158978148422e-05 
منبقى , 5.278158978148422e-05 
منبهك , 5.278158978148422e-05 
منت , 5.278158978148422e-05 
منتخب , 5.278158978148422e-05 
منتخبك , 5.278158978148422e-05 
منتشرين , 5.278158978148422e-05 
منتمنى , 5.278158978148422e-05 
منحبك , 0.00015834476934445266 
منحط , 0.00010556317956296844 
منحطة , 5.278158978148422e-05 
منحكي , 5.278158978148422e-05 
مندسين , 5.278158978148422e-05 
مندعسو , 5.278158978148422e-05 
مندوس , 5.278158978148422e-05 
منربط , 5.278158978148422e-05 
منرجع , 5.278158978148422e-05 
منزل , 5.278158978148422e-05 
منزه , 5.278158978148422e-05 
منسويهم , 5.278158978148422e-05 
منشار , 5.278158978148422e-05 
منشارو , 5.278158978148422e-05 
منشان , 5.278158978148422e-05 
منشوراته , 5.278158978148422e-05 
منضربن , 5.278158978148422e-05 
منضمه , 5.278158978148422e-05 
منطق , 5.278158978148422e-05 
منطقة , 0.00015834476934445266 
منطقكن , 5.278158978148422e-05 
منطلق , 5.278158978148422e-05 
منظر , 0.00010556317956296844 
منعت , 5.278158978148422e-05 
منعدمة , 5.278158978148422e-05 
منعرفكن , 5.278158978148422e-05 
منفرجيك , 5.278158978148422e-05 
منفقين , 5.278158978148422e-05 
منقتلو , 5.278158978148422e-05 
منقلك , 5.278158978148422e-05 
منقودية , 5.278158978148422e-05 
منقول , 0.00010556317956296844 
منك , 0.0017945740525704633 
منكبلن , 5.278158978148422e-05 
منكم , 0.00021112635912593687 
منكن , 5.278158978148422e-05 
منكن؟ , 5.278158978148422e-05 
منمشي , 5.278158978148422e-05 
منن , 5.278158978148422e-05 
منهم , 0.00010556317956296844 
منهن , 5.278158978148422e-05 
منهنيك , 5.278158978148422e-05 
منو , 0.0003694711284703895 
منوب , 5.278158978148422e-05 
مني , 0.00010556317956296844 
منيح , 0.00021112635912593687 
منين , 0.00010556317956296844 
مهاراتهم , 5.278158978148422e-05 
مهبول , 0.00010556317956296844 
مهبولة , 5.278158978148422e-05 
مهرج , 5.278158978148422e-05 
مهرج، , 5.278158978148422e-05 
مهرجانات , 5.278158978148422e-05 
مهزء , 5.278158978148422e-05 
مهزلة , 5.278158978148422e-05 
مهزلة… , 5.278158978148422e-05 
مهضوم , 0.00010556317956296844 
مهمتك , 0.00010556317956296844 
مهمتها , 5.278158978148422e-05 
مهندسيكم , 5.278158978148422e-05 
مهنيتك , 5.278158978148422e-05 
مو , 0.0008972870262852317 
مواقف , 5.278158978148422e-05 
موالي , 0.00010556317956296844 
موبايلها , 5.278158978148422e-05 
موت , 0.00010556317956296844 
موتة , 5.278158978148422e-05 
موتت , 5.278158978148422e-05 
موتهم , 5.278158978148422e-05 
موتي , 5.278158978148422e-05 
موجدين , 5.278158978148422e-05 
موجه , 5.278158978148422e-05 
موجود , 0.00015834476934445266 
موجودة , 5.278158978148422e-05 
موجودي , 5.278158978148422e-05 
موجوع , 5.278158978148422e-05 
موحدين , 5.278158978148422e-05 
مورك , 5.278158978148422e-05 
موص… , 5.278158978148422e-05 
موضوع , 0.00010556317956296844 
موضوعيتك , 5.278158978148422e-05 
موضوعيين , 5.278158978148422e-05 
موظفه , 5.278158978148422e-05 
موقع , 0.00010556317956296844 
موقفك , 5.278158978148422e-05 
مومانع , 5.278158978148422e-05 
مياومو , 5.278158978148422e-05 
مية , 0.00010556317956296844 
ميخلص , 5.278158978148422e-05 
ميزة , 5.278158978148422e-05 
ميسي , 5.278158978148422e-05 
ميشال , 0.00015834476934445266 
ميشيل , 0.00015834476934445266 
ميل , 5.278158978148422e-05 
ميليشيا , 5.278158978148422e-05 
ميليشياوي , 5.278158978148422e-05 
مين , 0.0020584820014778846 
ميناء , 5.278158978148422e-05 
مينك , 0.00015834476934445266 
ميولك , 5.278158978148422e-05 
ميونخ , 5.278158978148422e-05 
م… , 0.00010556317956296844 
نأسر , 5.278158978148422e-05 
نئبر , 5.278158978148422e-05 
نائب , 0.00015834476934445266 
نابح , 0.00010556317956296844 
نابشينها , 5.278158978148422e-05 
ناخد , 5.278158978148422e-05 
ناخدها , 5.278158978148422e-05 
نادي , 0.00010556317956296844 
نازح , 5.278158978148422e-05 
نازل , 0.00010556317956296844 
نازل؟ , 5.278158978148422e-05 
نازلة , 5.278158978148422e-05 
نازله , 5.278158978148422e-05 
نازلين , 5.278158978148422e-05 
ناس , 0.000475034308033358 
ناشط , 5.278158978148422e-05 
ناصر , 0.00010556317956296844 
ناصعة , 5.278158978148422e-05 
ناطر , 5.278158978148422e-05 
ناطرة , 5.278158978148422e-05 
ناطور , 5.278158978148422e-05 
ناعق"! , 5.278158978148422e-05 
ناقشك , 5.278158978148422e-05 
ناقص , 0.00010556317956296844 
ناقصة , 5.278158978148422e-05 
ناقصنا , 0.00010556317956296844 
ناقصه , 5.278158978148422e-05 
ناقصو , 5.278158978148422e-05 
ناقصوا , 5.278158978148422e-05 
ناقلو , 5.278158978148422e-05 
ناكث , 0.00010556317956296844 
ناكر , 5.278158978148422e-05 
ناكرين , 5.278158978148422e-05 
ناكل , 5.278158978148422e-05 
نام , 0.0002639079489074211 
ناهب , 0.00010556317956296844 
ناو , 5.278158978148422e-05 
نايت , 5.278158978148422e-05 
نايكن , 5.278158978148422e-05 
نايمين , 5.278158978148422e-05 
نباحك , 5.278158978148422e-05 
نباحه , 5.278158978148422e-05 
نبباح , 0.00015834476934445266 
نبح , 0.00010556317956296844 
نبضك , 5.278158978148422e-05 
نبيد , 5.278158978148422e-05 
نبيه , 0.00021112635912593687 
نت , 5.278158978148422e-05 
نتصل , 5.278158978148422e-05 
نتمنى , 0.00010556317956296844 
نتن , 0.00010556317956296844 
نتنة , 5.278158978148422e-05 
نجاسة , 5.278158978148422e-05 
نجس , 0.0003166895386889053 
نجسين , 5.278158978148422e-05 
نحتاج , 5.278158978148422e-05 
نحطه , 5.278158978148422e-05 
نحل , 5.278158978148422e-05 
نحنا , 0.000475034308033358 
ندعس , 5.278158978148422e-05 
ندل , 5.278158978148422e-05 
ندوم , 5.278158978148422e-05 
نديرا , 5.278158978148422e-05 
نديم , 0.0002639079489074211 
نذل , 0.00010556317956296844 
نرحلك , 5.278158978148422e-05 
نرد , 5.278158978148422e-05 
نرفزتني , 5.278158978148422e-05 
نرفقها , 5.278158978148422e-05 
نركز , 0.00010556317956296844 
نرى , 5.278158978148422e-05 
نزعتلي , 5.278158978148422e-05 
نزوح , 5.278158978148422e-05 
نزول , 5.278158978148422e-05 
نزولا , 5.278158978148422e-05 
نسبة , 5.278158978148422e-05 
نستعد , 5.278158978148422e-05 
نسكت , 0.00010556317956296844 
نسمعو , 5.278158978148422e-05 
نسوان , 0.00015834476934445266 
نسي , 5.278158978148422e-05 
نسيت , 0.0002639079489074211 
نسيتم , 5.278158978148422e-05 
نسيتوا , 5.278158978148422e-05 
نسيك , 5.278158978148422e-05 
نشاركك , 5.278158978148422e-05 
نشالله , 5.278158978148422e-05 
نشر , 5.278158978148422e-05 
نشرشحو , 5.278158978148422e-05 
نشف , 5.278158978148422e-05 
نشوف , 5.278158978148422e-05 
نص , 0.0003166895386889053 
نصاااب , 5.278158978148422e-05 
نصر , 0.0005278158978148422 
نصرالشيطان , 5.278158978148422e-05 
نصراللات , 5.278158978148422e-05 
نصرالله , 0.0002639079489074211 
نصراني , 5.278158978148422e-05 
نصلي , 5.278158978148422e-05 
نصيب , 5.278158978148422e-05 
نصيبك , 5.278158978148422e-05 
نصير , 0.00010556317956296844 
نصيري , 5.278158978148422e-05 
نضب , 5.278158978148422e-05 
نضحي , 5.278158978148422e-05 
نضفوا , 5.278158978148422e-05 
نضل , 0.00010556317956296844 
نطقك , 5.278158978148422e-05 
نطو , 5.278158978148422e-05 
نطور , 5.278158978148422e-05 
نظام , 0.0003694711284703895 
نظامك , 5.278158978148422e-05 
نظامكن , 5.278158978148422e-05 
نعال , 5.278158978148422e-05 
نعد… , 5.278158978148422e-05 
نعرض , 5.278158978148422e-05 
نعرف , 5.278158978148422e-05 
نعطيك , 5.278158978148422e-05 
نعل , 0.00010556317956296844 
نعمته , 5.278158978148422e-05 
نعمل , 5.278158978148422e-05 
نعيك , 5.278158978148422e-05 
نعيم , 0.00010556317956296844 
نعيما , 0.00010556317956296844 
نعيمي , 5.278158978148422e-05 
نغمة , 5.278158978148422e-05 
نفاقا , 5.278158978148422e-05 
نفس , 0.000475034308033358 
نفساني , 5.278158978148422e-05 
نفسك , 0.0003166895386889053 
نفسه , 0.00010556317956296844 
نفسها , 0.00010556317956296844 
نفسهم , 5.278158978148422e-05 
نفسي , 0.00015834476934445266 
نفسيا , 0.00010556317956296844 
نفسياّ , 5.278158978148422e-05 
نفسيتك , 5.278158978148422e-05 
نفعلت , 5.278158978148422e-05 
نفق , 5.278158978148422e-05 
نفوت , 0.00010556317956296844 
نقاط , 0.00010556317956296844 
نقبر , 0.00010556317956296844 
نقبري , 5.278158978148422e-05 
نقبعو , 5.278158978148422e-05 
نقتل , 0.00010556317956296844 
نقتلون , 5.278158978148422e-05 
نقرالك , 5.278158978148422e-05 
نقف , 5.278158978148422e-05 
نقلك , 5.278158978148422e-05 
نقلكن , 5.278158978148422e-05 
نقول , 0.00021112635912593687 
نكاية , 0.00010556317956296844 
نكب , 5.278158978148422e-05 
نكد , 5.278158978148422e-05 
نكرة , 0.0003166895386889053 
نكره , 0.00010556317956296844 
نكش , 5.278158978148422e-05 
نكون , 0.00010556317956296844 
نكّتت , 5.278158978148422e-05 
نلحقلكن , 5.278158978148422e-05 
نلطم , 5.278158978148422e-05 
نلعب , 5.278158978148422e-05 
نلعن , 5.278158978148422e-05 
نمسح , 0.00010556317956296844 
نمل , 0.00010556317956296844 
نموذج , 0.00010556317956296844 
ننسا , 5.278158978148422e-05 
ننسى , 5.278158978148422e-05 
نهاب , 5.278158978148422e-05 
نهاد , 5.278158978148422e-05 
نهار , 0.00010556317956296844 
نهاري , 5.278158978148422e-05 
نهاية , 5.278158978148422e-05 
نهيق , 0.00010556317956296844 
نهيقك , 5.278158978148422e-05 
نواب , 5.278158978148422e-05 
نوبل , 5.278158978148422e-05 
نوتي , 5.278158978148422e-05 
نور , 5.278158978148422e-05 
نوري , 0.00010556317956296844 
نوع , 0.00010556317956296844 
نوعيتو , 5.278158978148422e-05 
نومة , 5.278158978148422e-05 
نيال , 5.278158978148422e-05 
نيعك , 0.0013723213343185897 
نيعكن , 5.278158978148422e-05 
نيعو , 5.278158978148422e-05 
نيوز , 5.278158978148422e-05 
نيويورك , 5.278158978148422e-05 
هئهئهئ , 5.278158978148422e-05 
هائمة , 5.278158978148422e-05 
هاالصبح , 0.00010556317956296844 
هات , 5.278158978148422e-05 
هاتريك , 5.278158978148422e-05 
هاجم , 5.278158978148422e-05 
هاجم… , 5.278158978148422e-05 
هاجو , 5.278158978148422e-05 
هاد , 0.0006861606671592948 
هادا , 5.278158978148422e-05 
هاذا , 5.278158978148422e-05 
هال , 5.278158978148422e-05 
هالبغل , 5.278158978148422e-05 
هالبهايم , 5.278158978148422e-05 
هالبومة , 0.00010556317956296844 
هالتحليل , 5.278158978148422e-05 
هالتصريح , 5.278158978148422e-05 
هالتعليق , 5.278158978148422e-05 
هالتويتة , 5.278158978148422e-05 
هالتويترجي , 5.278158978148422e-05 
هالجحش , 5.278158978148422e-05 
هالحديث , 5.278158978148422e-05 
هالحقد , 5.278158978148422e-05 
هالحكي , 5.278158978148422e-05 
هالحمار , 0.00010556317956296844 
هالخرا , 5.278158978148422e-05 
هالخره , 5.278158978148422e-05 
هالدول , 5.278158978148422e-05 
هالراس , 5.278158978148422e-05 
هالزلمة , 5.278158978148422e-05 
هالسياسيين , 5.278158978148422e-05 
هالطفلة , 5.278158978148422e-05 
هالظاهرة , 5.278158978148422e-05 
هالعدد , 5.278158978148422e-05 
هالغة , 5.278158978148422e-05 
هالغراب , 0.00010556317956296844 
هالفار , 5.278158978148422e-05 
هالفديوا , 5.278158978148422e-05 
هالفوعة؟؟؟ , 5.278158978148422e-05 
هالقد , 5.278158978148422e-05 
هالقيادات , 5.278158978148422e-05 
هالكلمتين , 5.278158978148422e-05 
هاللعبة , 5.278158978148422e-05 
هالمخلوقة , 5.278158978148422e-05 
هالمرة , 5.278158978148422e-05 
هالمرتزق , 5.278158978148422e-05 
هالمسعور , 5.278158978148422e-05 
هالمواهب , 5.278158978148422e-05 
هالنوع , 5.278158978148422e-05 
هاهاها , 5.278158978148422e-05 
هاي , 0.00010556317956296844 
هبد , 5.278158978148422e-05 
هبل , 0.0003166895386889053 
هبلا , 5.278158978148422e-05 
هبلات , 5.278158978148422e-05 
هبلة , 0.00021112635912593687 
هبلك , 5.278158978148422e-05 
هبيل , 0.00015834476934445266 
هبيلة , 0.0007917238467222633 
هبيله , 0.0002639079489074211 
هبيلي , 0.00015834476934445266 
هبيلييا , 5.278158978148422e-05 
هتبقي , 5.278158978148422e-05 
هتك , 5.278158978148422e-05 
هتلر , 5.278158978148422e-05 
هتيلة , 5.278158978148422e-05 
هجوم , 5.278158978148422e-05 
هجيز , 5.278158978148422e-05 
هدا , 5.278158978148422e-05 
هدف , 5.278158978148422e-05 
هدفه , 5.278158978148422e-05 
هدفها , 5.278158978148422e-05 
هدنك , 5.278158978148422e-05 
هدول , 0.00021112635912593687 
هدون , 5.278158978148422e-05 
هدي , 5.278158978148422e-05 
هديك , 5.278158978148422e-05 
هديل , 5.278158978148422e-05 
هذول , 5.278158978148422e-05 
هراء , 5.278158978148422e-05 
هربتو , 5.278158978148422e-05 
هريسه , 5.278158978148422e-05 
هز , 5.278158978148422e-05 
هزء , 5.278158978148422e-05 
هس , 5.278158978148422e-05 
هلأ , 0.0003166895386889053 
هلئ , 5.278158978148422e-05 
هلاله , 5.278158978148422e-05 
هلبلد , 5.278158978148422e-05 
هلق , 0.0005278158978148422 
هلقد , 0.00010556317956296844 
هللويا , 5.278158978148422e-05 
هلوسات… , 5.278158978148422e-05 
همجي , 5.278158978148422e-05 
همه , 5.278158978148422e-05 
هنن , 0.00015834476934445266 
هني , 0.00015834476934445266 
هنية , 5.278158978148422e-05 
هه , 5.278158978148422e-05 
ههه , 0.00010556317956296844 
هههه , 0.0005278158978148422 
ههههه , 0.0005805974875963264 
هههههاي , 5.278158978148422e-05 
هههههه , 5.278158978148422e-05 
ههههههه , 0.0002639079489074211 
هههههههه , 0.00010556317956296844 
ههههههههه , 0.00015834476934445266 
ههههههههههه , 0.00010556317956296844 
ههههههههههههه , 5.278158978148422e-05 
هههههههههههههههه , 5.278158978148422e-05 
ههههههههههههههههه , 5.278158978148422e-05 
هوا , 0.008286709595693022 
هوا… , 5.278158978148422e-05 
هودي , 0.00015834476934445266 
هوديك , 5.278158978148422e-05 
هوذاتو , 5.278158978148422e-05 
هوكين , 5.278158978148422e-05 
هول , 0.00015834476934445266 
هون , 0.0003694711284703895 
هونيك , 0.00010556317956296844 
هوى , 5.278158978148422e-05 
هوي , 0.00015834476934445266 
هيئتك , 5.278158978148422e-05 
هياني , 5.278158978148422e-05 
هيد , 5.278158978148422e-05 
هيدا , 0.0017945740525704633 
هيدا… , 5.278158978148422e-05 
هيدة , 0.00010556317956296844 
هيدول , 0.00010556317956296844 
هيدى , 5.278158978148422e-05 
هيدي , 0.0008445054365037475 
هيك , 0.002955769027763116 
هيه , 5.278158978148422e-05 
هيي , 0.00010556317956296844 
هيييششش , 5.278158978148422e-05 
هيييشششش , 5.278158978148422e-05 
و , 0.013195397445371055 
وأبو , 0.00010556317956296844 
وأبوك , 5.278158978148422e-05 
وأتباعك , 5.278158978148422e-05 
وأتفه , 5.278158978148422e-05 
وأخيه , 5.278158978148422e-05 
وأسرائيل , 5.278158978148422e-05 
وأشقاءه , 5.278158978148422e-05 
وأصلك , 5.278158978148422e-05 
وأغبى , 5.278158978148422e-05 
وأفضل , 5.278158978148422e-05 
وأفكاره , 5.278158978148422e-05 
وأكثر , 5.278158978148422e-05 
وأكثرهم , 5.278158978148422e-05 
وأكيد , 5.278158978148422e-05 
وأم , 5.278158978148422e-05 
وأمان , 5.278158978148422e-05 
وأمنية , 5.278158978148422e-05 
وأميرها , 0.00010556317956296844 
وأنت , 0.00021112635912593687 
وأنتم , 5.278158978148422e-05 
وأنتو , 5.278158978148422e-05 
وأهالي , 5.278158978148422e-05 
وأهل , 5.278158978148422e-05 
وأوربان , 0.00010556317956296844 
وأوسخ , 5.278158978148422e-05 
وأولياء , 5.278158978148422e-05 
وإبن , 5.278158978148422e-05 
وإسرائيل؟ , 5.278158978148422e-05 
وإنت , 5.278158978148422e-05 
وإنزال , 5.278158978148422e-05 
وإيران , 5.278158978148422e-05 
وئام , 0.0021112635912593687 
وئ… , 5.278158978148422e-05 
وائاب , 5.278158978148422e-05 
وائم , 5.278158978148422e-05 
وابن , 0.00021112635912593687 
وابو , 0.00021112635912593687 
وابولهب , 5.278158978148422e-05 
وابوه , 5.278158978148422e-05 
واتباع , 5.278158978148422e-05 
واتبول , 5.278158978148422e-05 
واترك , 5.278158978148422e-05 
واتفه , 5.278158978148422e-05 
واتمرقد , 5.278158978148422e-05 
واجب , 5.278158978148422e-05 
واجلأ , 5.278158978148422e-05 
واجلطك , 5.278158978148422e-05 
واجهة , 5.278158978148422e-05 
واحتمال , 5.278158978148422e-05 
واحد , 0.0030613322073260846 
واحدة , 5.278158978148422e-05 
واحده , 0.00010556317956296844 
واحط , 5.278158978148422e-05 
واحكي , 5.278158978148422e-05 
واخافة , 5.278158978148422e-05 
واخدت , 5.278158978148422e-05 
واخر , 5.278158978148422e-05 
واخرتك , 5.278158978148422e-05 
واخص , 5.278158978148422e-05 
واخواته , 5.278158978148422e-05 
واخون , 5.278158978148422e-05 
وادبكم , 5.278158978148422e-05 
واذا , 0.00015834476934445266 
واراهن , 5.278158978148422e-05 
وارتهانك , 5.278158978148422e-05 
وارتهانها , 5.278158978148422e-05 
وارجاع , 5.278158978148422e-05 
وارهابين , 5.278158978148422e-05 
واسأل , 5.278158978148422e-05 
واسألوا , 5.278158978148422e-05 
واساكم , 5.278158978148422e-05 
واستريح , 5.278158978148422e-05 
واستقرارها , 5.278158978148422e-05 
واستقطاب , 5.278158978148422e-05 
واسعة , 5.278158978148422e-05 
واسكت , 0.00015834476934445266 
واصح , 5.278158978148422e-05 
واضح , 0.00015834476934445266 
واضحة , 5.278158978148422e-05 
واطلقوا , 5.278158978148422e-05 
واطي , 0.0020057004116964 
واطية , 5.278158978148422e-05 
واعرف , 5.278158978148422e-05 
واغبى , 5.278158978148422e-05 
واقتراحك , 5.278158978148422e-05 
واقف , 5.278158978148422e-05 
واقفين , 5.278158978148422e-05 
واكيد , 5.278158978148422e-05 
وال , 5.278158978148422e-05 
والآن , 5.278158978148422e-05 
والأخلاق , 5.278158978148422e-05 
والأدالبة , 5.278158978148422e-05 
والأرياف , 5.278158978148422e-05 
والأفغانستاني , 5.278158978148422e-05 
والأمريكان , 5.278158978148422e-05 
والإنسانية , 5.278158978148422e-05 
والإيمان , 5.278158978148422e-05 
والا , 5.278158978148422e-05 
والاثنين , 5.278158978148422e-05 
والاجرام , 0.00010556317956296844 
والاخلاق , 5.278158978148422e-05 
والاستعلاء , 5.278158978148422e-05 
والامامو , 5.278158978148422e-05 
والاه , 5.278158978148422e-05 
والايام , 5.278158978148422e-05 
والايراني , 5.278158978148422e-05 
والباقي , 5.278158978148422e-05 
والباكستاني , 5.278158978148422e-05 
والبقية , 5.278158978148422e-05 
والبهايم , 5.278158978148422e-05 
والبوط , 5.278158978148422e-05 
والبيك , 5.278158978148422e-05 
والتاريخ , 5.278158978148422e-05 
والتجربة , 5.278158978148422e-05 
والتحريض , 5.278158978148422e-05 
والتخريب , 5.278158978148422e-05 
والتردد , 5.278158978148422e-05 
والترك , 5.278158978148422e-05 
والتعطيل , 0.00010556317956296844 
والجاهل , 5.278158978148422e-05 
والجاي , 5.278158978148422e-05 
والجحاش , 5.278158978148422e-05 
والجلافة , 5.278158978148422e-05 
والجمال , 5.278158978148422e-05 
والحاقدين , 5.278158978148422e-05 
والحبتور , 5.278158978148422e-05 
والحرامي , 5.278158978148422e-05 
والحقد , 0.00010556317956296844 
والحكي , 5.278158978148422e-05 
والحمدين , 5.278158978148422e-05 
والحمرنة , 5.278158978148422e-05 
والحموية , 5.278158978148422e-05 
والخراب , 5.278158978148422e-05 
والخليج , 0.00010556317956296844 
والخنازير , 5.278158978148422e-05 
والداني , 5.278158978148422e-05 
والدجل , 5.278158978148422e-05 
والدرهم , 0.00015834476934445266 
والدكاتره , 5.278158978148422e-05 
والدماء , 5.278158978148422e-05 
والدياثة , 5.278158978148422e-05 
والدين , 0.00015834476934445266 
والذهن , 5.278158978148422e-05 
والرئيس , 5.278158978148422e-05 
والرشوة , 5.278158978148422e-05 
والروسي , 5.278158978148422e-05 
والريح , 5.278158978148422e-05 
والسعودية , 0.00010556317956296844 
والسكستاني , 5.278158978148422e-05 
والسورية , 5.278158978148422e-05 
والسيد , 5.278158978148422e-05 
والشام , 5.278158978148422e-05 
والشاميين , 5.278158978148422e-05 
والشحاد , 5.278158978148422e-05 
والشخصيه , 5.278158978148422e-05 
والشر , 5.278158978148422e-05 
والشعبويين , 5.278158978148422e-05 
والشوام , 5.278158978148422e-05 
والشيطان , 5.278158978148422e-05 
والصاروخ , 5.278158978148422e-05 
والصرامي , 5.278158978148422e-05 
والصرماية , 0.00010556317956296844 
والصهاينة , 5.278158978148422e-05 
والصهيانه , 5.278158978148422e-05 
والصوص , 5.278158978148422e-05 
والضاحية , 0.00010556317956296844 
والعاهرين , 5.278158978148422e-05 
والعثماني , 5.278158978148422e-05 
والعربة , 5.278158978148422e-05 
والعشرين , 5.278158978148422e-05 
والعصملي , 5.278158978148422e-05 
والعقل , 5.278158978148422e-05 
والعمالة , 5.278158978148422e-05 
والعهر , 0.00010556317956296844 
والعيلة , 5.278158978148422e-05 
والغباء , 5.278158978148422e-05 
والغرور , 5.278158978148422e-05 
والغنم , 5.278158978148422e-05 
والف , 0.00010556317956296844 
والفساد , 5.278158978148422e-05 
والقاعدة , 5.278158978148422e-05 
والقافلة , 5.278158978148422e-05 
والقرى , 5.278158978148422e-05 
والقصدعن , 5.278158978148422e-05 
والقوات , 5.278158978148422e-05 
والقومجيين , 5.278158978148422e-05 
والقومية , 5.278158978148422e-05 
والكاتوليك , 5.278158978148422e-05 
والكاميرات , 5.278158978148422e-05 
والكذب , 0.00015834476934445266 
والكسر , 5.278158978148422e-05 
والكل , 5.278158978148422e-05 
والكلدان , 5.278158978148422e-05 
والكنس , 5.278158978148422e-05 
واللاجئين , 5.278158978148422e-05 
واللبنانين , 5.278158978148422e-05 
واللله , 5.278158978148422e-05 
والله , 0.0018473556423519476 
والمأجور , 5.278158978148422e-05 
والمجارير , 5.278158978148422e-05 
والمجازر , 5.278158978148422e-05 
والمجرم , 5.278158978148422e-05 
والمجوس , 5.278158978148422e-05 
والمحاسبه , 5.278158978148422e-05 
والمحللين , 5.278158978148422e-05 
والمدعو , 5.278158978148422e-05 
والمردة , 5.278158978148422e-05 
والمرشح , 5.278158978148422e-05 
والمسح , 5.278158978148422e-05 
والمعروف , 5.278158978148422e-05 
والمقاطعه , 5.278158978148422e-05 
والمقت , 5.278158978148422e-05 
والملالي , 5.278158978148422e-05 
والملح , 5.278158978148422e-05 
والملك , 5.278158978148422e-05 
والمليشيات , 5.278158978148422e-05 
والممول , 5.278158978148422e-05 
والمنشار , 0.00010556317956296844 
والناس , 5.278158978148422e-05 
والنجاسة , 5.278158978148422e-05 
والنذالة , 5.278158978148422e-05 
والنسوان , 5.278158978148422e-05 
والنفاق , 5.278158978148422e-05 
والنمر , 5.278158978148422e-05 
والهنا , 5.278158978148422e-05 
والهيقة , 5.278158978148422e-05 
والوطنية , 5.278158978148422e-05 
والى , 5.278158978148422e-05 
واليمنيين , 5.278158978148422e-05 
وام , 5.278158978148422e-05 
وامثالك , 0.00015834476934445266 
وامثالكم , 5.278158978148422e-05 
وامك , 5.278158978148422e-05 
وامه , 5.278158978148422e-05 
وان , 0.00021112635912593687 
وانا , 0.00021112635912593687 
وانت , 0.0015834476934445266 
وانتا , 5.278158978148422e-05 
وانتلت , 5.278158978148422e-05 
وانتو , 0.00021112635912593687 
وانتي , 0.00015834476934445266 
وانذل , 5.278158978148422e-05 
وانزح , 5.278158978148422e-05 
وانسان , 5.278158978148422e-05 
وانشغلو , 5.278158978148422e-05 
وانصرف , 5.278158978148422e-05 
وانضب , 0.00010556317956296844 
وانضبي , 5.278158978148422e-05 
وانقلبوا , 5.278158978148422e-05 
وانو , 5.278158978148422e-05 
واهبل , 0.00010556317956296844 
واهل , 5.278158978148422e-05 
واهله , 5.278158978148422e-05 
واوسخ , 0.00010556317956296844 
واوي , 5.278158978148422e-05 
واياه , 5.278158978148422e-05 
وايد , 5.278158978148422e-05 
وايرانك , 5.278158978148422e-05 
وايردوغان , 5.278158978148422e-05 
وايك , 5.278158978148422e-05 
واﻻجرام , 5.278158978148422e-05 
وبإمكان , 5.278158978148422e-05 
وبابوجي , 5.278158978148422e-05 
وباكاوية , 5.278158978148422e-05 
وبالآخر , 0.00010556317956296844 
وبالاتحاد , 5.278158978148422e-05 
وبالبتشد , 5.278158978148422e-05 
وبالليل , 5.278158978148422e-05 
وبالمضمون , 5.278158978148422e-05 
وبامثالك , 5.278158978148422e-05 
وببرنامجك , 5.278158978148422e-05 
وبتترك , 5.278158978148422e-05 
وبتحكوا , 5.278158978148422e-05 
وبتحكي , 0.00010556317956296844 
وبتخرو , 5.278158978148422e-05 
وبتريحك , 5.278158978148422e-05 
وبتسكر , 5.278158978148422e-05 
وبتسوي , 5.278158978148422e-05 
وبتصفها , 5.278158978148422e-05 
وبتضل , 5.278158978148422e-05 
وبتغدرو , 5.278158978148422e-05 
وبتكرهو , 5.278158978148422e-05 
وبتلم , 5.278158978148422e-05 
وبتمشوا , 5.278158978148422e-05 
وبتنام , 5.278158978148422e-05 
وبتوطي , 5.278158978148422e-05 
وبتوقيت , 5.278158978148422e-05 
وبجم , 5.278158978148422e-05 
وبحاول , 5.278158978148422e-05 
وبحصص , 5.278158978148422e-05 
وبدك , 0.00021112635912593687 
وبدكن , 5.278158978148422e-05 
وبدل , 5.278158978148422e-05 
وبدها , 5.278158978148422e-05 
وبدهن , 5.278158978148422e-05 
وبدو , 5.278158978148422e-05 
وبدي , 5.278158978148422e-05 
وبراس , 5.278158978148422e-05 
وبراميل , 5.278158978148422e-05 
وبرك , 5.278158978148422e-05 
وبرّي , 0.00010556317956296844 
وبس , 5.278158978148422e-05 
وبش , 5.278158978148422e-05 
وبشار , 0.00015834476934445266 
وبشارك , 0.00010556317956296844 
وبصور , 5.278158978148422e-05 
وبضلل , 5.278158978148422e-05 
وبطالب , 5.278158978148422e-05 
وبعتيهم , 5.278158978148422e-05 
وبعدا , 5.278158978148422e-05 
وبعدها , 5.278158978148422e-05 
وبعدو , 0.00015834476934445266 
وبعدين , 0.0003166895386889053 
وبعضهم , 5.278158978148422e-05 
وبقايا , 5.278158978148422e-05 
وبكرا , 5.278158978148422e-05 
وبلا , 0.00042225271825187374 
وبلدك , 5.278158978148422e-05 
وبلوك , 5.278158978148422e-05 
وبمعنى , 5.278158978148422e-05 
وبنات , 5.278158978148422e-05 
وبهدا , 5.278158978148422e-05 
وبهك , 0.00010556317956296844 
وبهيك , 5.278158978148422e-05 
وبهيم , 5.278158978148422e-05 
وبوق , 5.278158978148422e-05 
وبي , 0.00010556317956296844 
